2016-10-13 01:15;6,18;8,226961632;83,7;99,49;44,37628937;4,550240825,6889
2016-10-13 01:30;6,13;7,984231697;83,7;99,27;44,37628937;4,540178979,6889
2016-10-13 01:45;6,08;8,237347906;83,7;99,24;44,37628937;4,53880691,6889
2016-10-13 02:00;6,03;8,24994278;83,7;100,07;44,37628937;4,576767508,6890
2016-10-13 02:15;6,03;8,24994278;83,7;100,46;44,37628937;4,594604415,6890
2016-10-13 02:30;6,03;8,100590866;83,7;100,92;44,37628937;4,615642819,6890
2016-10-13 02:45;5,95;7,876096725;83,7;101,98;44,37628937;4,664122618,6890
2016-10-13 03:00;5,79;8,195765425;83,7;102,2;44,80653751;4,623043329,6891
2016-10-13 03:15;5,77;8,24994278;83,7;104,19;45,13618851;4,673114793,6891
2016-10-13 03:30;5,63;8,077735579;83,61;106,26;45,13618851;4,754835368,6891
2016-10-13 03:45;5,58;7,876096725;83,24;105,47;45,13618851;4,674098132,6891
2016-10-13 04:00;5,47;7,876096725;82,67;104,67;45,13618851;4,569254548,6892
2016-10-13 04:15;5,46;7,876096725;82,67;102,4;45,13618851;4,470160177,6892
2016-10-13 04:30;5,46;7,876096725;83,83;104,86;45,13618851;4,719020077,6892
2016-10-13 04:45;5,46;7,876096725;84,99;108,01;45,13618851;5,006500783,6892
2016-10-13 05:00;5,26;7,876096725;84,99;110,88;45,13618851;5,139531588,6893
2016-10-13 05:15;5,26;7,876096725;84,01;111,67;45,13618851;5,048868978,6893
2016-10-13 05:30;5,17;7,876096725;83,43;118,42;45,13618851;5,274169852,6893
2016-10-13 05:45;5,17;7,376330167;82,44;120,16;44,81753493;5,257843164,6893
2016-10-13 06:00;5,13;7,478752136;80,67;123,67;44,37628937;5,220308792,6894
2016-10-13 06:15;4,98;7,315526864;78,29;128,98;45,01734873;4,991260547,6894
2016-10-13 06:30;4,89;7,124132156;77,91;131,06;45,13618851;4,995714088,6894
2016-10-13 06:45;4,87;7,124132156;78,53;132,06;44,47822055;5,230118934,6894
2016-10-13 07:00;4,87;7,124132156;78,71;131,72;44,37628937;5,259844738,6895
2016-10-13 07:15;4,87;7,124132156;79,22;136,32;44,37628937;5,524391341,6895
2016-10-13 07:30;4,87;7,005869725;79,61;134,7;44,37628937;5,519839361,6895
2016-10-13 07:45;4,82;6,968490326;80,22;136,86;44,37628937;5,705450717,6895
2016-10-13 08:00;4,7;7,124132156;79,97;137,07;44,37628937;5,674350238,6896
2016-10-13 08:15;4,69;7,124132156;78,87;136,86;44,37628937;5,49056341,6896
2016-10-13 08:30;4,73;7,198659091;78,14;137,27;44,37628937;5,390465407,6896
2016-10-13 08:45;4,82;7,478752136;77,58;137,85;44,37628937;5,323458232,6896
2016-10-13 09:00;4,9;7,334932851;77,32;137,36;43,80119295;5,354874486,6897
2016-10-13 09:15;4,91;7,677212898;77,1;138,83;43,35545731;5,448630168,6897
2016-10-13 09:30;5,05;7,454293036;77,1;138,79;43,35545731;5,447060297,6897
2016-10-13 09:45;5,06;7,883521611;77,1;138,15;43,35545731;5,421942359,6897
2016-10-13 10:00;5,16;7,900663376;77,1;140,47;43,35545731;5,512994884,6898
2016-10-13 10:15;5,26;8,057266925;77,1;138,16;43,35545731;5,422334827,6898
2016-10-13 10:30;5,38;8,225376129;77,1;136,42;43,35545731;5,354045434,6898
2016-10-13 10:45;5,36;8,482502045;77,12;136,04;43,35545731;5,3422961,6898
2016-10-13 11:00;5,35;8,737869561;78,21;135,68;43,35545731;5,500164567,6899
2016-10-13 11:15;5,35;8,258220544;78,65;134,17;43,35545731;5,507613288,6899
2016-10-13 11:30;5,46;8,929158789;78,71;136,38;43,35545731;5,607849764,6899
2016-10-13 11:45;5,41;8,952774048;79,26;134,93;43,35545731;5,634538881,6899
2016-10-13 12:00;5,39;8,952774048;80,35;135,61;43,35545731;5,834851926,6900
2016-10-13 12:15;5,47;8,952774048;80,65;139,54;43,35545731;6,052634722,6900
2016-10-13 12:30;5,61;8,952774048;80,65;138,32;43,33781905;6,002553994,6900
2016-10-13 12:45;5,53;8,952774048;80,65;129,38;42,85651249;5,687017656,6900
2016-10-13 13:00;5,51;8,952774048;80,65;129,15;43,56603241;5,570331781,6901
2016-10-13 13:15;5,48;9,010927463;79,97;126,12;43,56603241;5,339900211,6901
2016-10-13 13:30;5,54;9,148007673;79,53;126,14;43,56603241;5,276195563,6901
2016-10-13 13:45;5,64;8,952774048;79,51;124,02;43,56603241;5,184635165,6901
2016-10-13 14:00;5,67;8,952774048;79,51;124,61;43,56603241;5,209300015,6902
2016-10-13 14:15;5,6;8,952774048;79,51;124,52;43,56603241;5,20553758,6902
2016-10-13 14:30;5,52;8,952774048;79,51;123,51;43,56603241;5,163314701,6902
2016-10-13 14:45;5,55;9,006215757;79,51;122,95;43,56603241;5,139903995,6902
2016-10-13 15:00;5,63;9,326620102;79,51;121,03;43,56603241;5,059638719,6903
2016-10-13 15:15;5,68;9,320933903;79,15;119,92;43,56603241;4,963024853,6903
2016-10-13 15:30;5,55;8,623308886;77,97;121,74;43,56603241;4,871270959,6903
2016-10-13 15:45;5,53;8,244605524;78,66;123,95;43,56603241;5,059172201,6903
2016-10-13 16:00;5,48;8,039781095;80,92;124,8;43,56603241;5,421903493,6904
2016-10-13 16:15;5,38;7,677918351;84,52;125,81;43,56603241;5,99254915,6904
2016-10-13 16:30;5,28;7,836048583;84,96;126,9;43,56603241;6,109408116,6904
2016-10-13 16:45;5,19;8,17196846;84,4;128,21;43,56603241;6,088971482,6904
2016-10-13 17:00;5,15;8,084383982;83,47;129,85;43,56603241;6,026407476,6905
2016-10-13 17:15;4,98;7,44489483;84,02;130,07;43,56603241;6,119821042,6905
2016-10-13 17:30;4,98;7,798122406;82,55;129,52;43,56603241;5,872504161,6905
2016-10-13 17:45;4,88;7,779000612;82,34;130,24;43,56603241;5,873339301,6905
2016-10-13 18:00;4,68;7,394446343;81,98;128,41;43,08134506;5,809434913,6906
2016-10-13 18:15;4,63;7,070726395;81,74;130,29;42,76493454;5,906067382,6906
2016-10-13 18:30;4,56;7,070726395;81,89;127,95;42,76493454;5,822316736,6906
2016-10-13 18:45;4,56;6,785148835;81,82;127,82;42,76493454;5,805994812,6906
2016-10-13 19:00;4,41;6,924666403;81,4;127,6;42,76493454;5,733671232,6907
2016-10-13 19:15;4,22;6,869937417;81,71;127,89;42,76493454;5,792812687,6907
2016-10-13 19:30;4,12;6,696880341;81,71;131,73;42,76493454;5,966746542,6907
2016-10-13 19:45;4,08;6,696880341;82,35;129,42;42,76493454;5,958448953,6907
2016-10-13 20:00;3,94;6,696880341;83,31;125,07;43,00022589;5,863595116,6908
2016-10-13 20:15;3,85;6,662256796;84,12;127,49;43,56603241;6,013259291,6908
2016-10-13 20:30;3,85;6,323034286;83,46;128,14;43,56603241;5,945555128,6908
2016-10-13 20:45;3,78;6,302756631;84,25;124,41;43,56603241;5,886796864,6908
2016-10-13 21:00;3,6;5,90254643;84,56;123,88;43,56603241;5,906383066,6909
2016-10-13 21:15;3,54;5,700203212;85,31;124,81;43,56603241;6,059594572,6909
2016-10-13 21:30;3,5;5,571069717;85,62;124,21;43,56603241;6,07524781,6909
2016-10-13 21:45;3,4;5,571069717;85,62;124,55;43,56603241;6,091877585,6909
